user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,suspicious_post_freq,suspicious_narrowness,duplicate_post_ratio,suspicious_duplicates,suspicious
oooonlyone,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
tinatkurtz1222,1,0.9090909090909091,0.0,1.0,1.0,2,True,True,0.0,False,True
arseni_roman,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
horrorki,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
handsome_henson,1,0.9090909090909091,0.0,1.0,1.0,1,True,True,0.0,False,True
ostrovofficer,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
bratuha_borcuha,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
med_harley,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
briys_valera,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
gorelkinnn,1,0.9090909090909091,0.0,1.0,1.0,9,True,True,0.0,False,True
globalfoe,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
moda_barina,1,0.9090909090909091,0.0,1.0,1.0,9,True,True,0.0,False,True
fischermaria933,1,0.9090909090909091,0.0,1.0,1.0,2,True,True,0.0,False,True
mrservelat,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
mwiqcen,1,0.9090909090909091,0.0,1.0,1.0,9,True,True,0.0,False,True
christinacrisss,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
nana_lama,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
krivelev_law,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
lmarinays,1,0.9090909090909091,0.0,1.0,1.0,9,True,True,0.0,False,True
edmundc0oke,1,0.9090909090909091,0.0,1.0,1.0,3,True,True,0.0,False,True
ttlenlen,1,0.9090909090909091,0.0,1.0,1.0,8,True,True,0.0,False,True
jorda_morgan,1,0.9090909090909091,0.0,1.0,1.0,9,True,True,0.0,False,True
joseph_jenks,1,0.9090909090909091,0.0,1.0,1.0,1,True,True,0.0,False,True
jon_underwood_,1,0.9090909090909091,0.0,1.0,1.0,1,True,True,0.0,False,True
albertmorenmore,1,0.9090909090909091,0.0,1.0,1.0,1,True,True,0.0,False,True
zistti,1,0.9090909090909091,0.0,1.0,1.0,0,True,True,0.0,False,True
milimillennium,1,0.9085577075451867,0.021493862320736638,0.9981644,0.9996754,8,True,True,0.0,False,True
inspectan,1,0.9082156370957366,0.03312468622268422,0.9969869,0.9994672,8,True,True,0.0,False,True
shapka_mono,2,0.907705698178723,0.03844126921290274,0.996808,0.99824405,0,True,True,0.0,False,True
msm0re,2,0.907696876363545,0.03867889817904566,0.9967852,0.9982314,0,True,True,0.0,False,True
rus_in_usa,2,0.9059750875842564,0.09874811706132179,0.9892494,0.99799687,4,True,True,0.0,False,True
sovasof,2,0.9039451312709571,0.16700493550105502,0.9789901,0.9968451,9,True,True,0.0,False,True
coldwar20_ru,4,0.9022080367138604,0.1907565565028005,0.97625184,0.9955751,4,True,True,0.0,False,True
maxdementiev,5,0.9017163799714548,0.201819662987021,0.97455525,0.9952589,4,True,True,0.0,False,True
margosavazh,5,0.9001578474730002,0.23581988063850076,0.96917886,0.99425703,4,True,True,0.0,False,True
kadirovrussia,6,0.8990379625564636,0.25937615084669746,0.9653147,0.99353707,4,True,True,0.0,False,True
lavrovmuesli,10,0.8984886041647778,0.270690609975154,0.96341914,0.99318373,4,True,True,0.0,False,True
anzgri,2,0.8983062363801142,0.2253959261783805,0.9750525,0.9863402,0,True,True,0.0,False,True
riafanru,1,0.8976277668075825,0.28813119861650055,0.96044815,0.9926303,4,True,True,0.0,False,True
darknally,39,0.8967636295873597,0.22485009624020466,0.9761787,0.98386693,0,True,True,0.0,False,True
cascaseyp,20,0.8946285109163898,0.2724580971759024,0.96934587,0.98077077,0,True,True,0.0,False,True
bricegeller,7,0.8926581985737101,0.3101173532136452,0.9638615,0.9778663,0,True,True,0.0,False,True
sergeev_tolik,11,0.8925909900802828,0.329108064482881,0.9601843,0.9793369,0,True,True,0.0,False,True
ssus_panther,1,0.8919009528630722,0.2808975438277167,0.96951264,0.97853565,0,True,True,0.0,False,True
dannythehappies,25,0.8918786016773628,0.3079988924181485,0.96473783,0.9768288,0,True,True,0.0,False,True
whitehousecards,60,0.8918713674476973,0.3992857141544382,0.94263625,0.9851667,4,True,True,0.00024285107158035334,False,True
tezaharov,6,0.8914997409833761,0.32196865618677,0.962475,0.9766322,0,True,True,0.0,False,True
ericarutter,5,0.8906024221118994,0.3221655548241765,0.9629336,0.97538346,0,True,True,0.0,False,True
abigailssilk,8,0.88833407877073,0.34627128810404856,0.9601086,0.97385734,0,True,True,0.0,False,True
heyheyhailey,17,0.8880925431437054,0.3626067162309507,0.9570976,0.97165895,0,True,True,0.0,False,True
hellieedwards,27,0.8873815384031122,0.3694561402798756,0.9562232,0.9706416,0,True,True,0.0,False,True
gab1aldana,27,0.8871141543142336,0.37388735927068134,0.9556285,0.9709238,0,True,True,0.0008048289738430583,False,True
ilikebigbuttand,34,0.8871120468181939,0.37853011692204824,0.9547039,0.9705201,0,True,True,0.0,False,True
holycrapchrix,25,0.8870601536559277,0.3785819696912834,0.95477074,0.97071123,0,True,True,0.0004993757802746567,False,True
johnnymarch_,9,0.8868869918571124,0.3907702941666052,0.9525144,0.96924794,0,True,True,0.0,False,True
worldofhashtags,52,0.886780407985249,0.3743029123508286,0.95571727,0.97056043,0,True,True,0.0002820940783751381,False,True
jerstoner,8,0.8867461850369762,0.407678811481845,0.94915897,0.9707972,0,True,True,0.0016326530612244899,False,True
brentmcclure275,13,0.8867198141617936,0.41208371712706865,0.94825757,0.9712548,0,True,True,0.0018501387604070306,False,True
kencannone,16,0.8864912931149607,0.3744441531028497,0.9558677,0.96993303,0,True,True,0.0,False,True
novostidamask,7,0.8858224279129318,0.5004100940049,0.9197141,0.9850409,4,True,True,0.0,False,True
jarrardnorman,24,0.885503261519332,0.40169708290218564,0.95132625,0.96882033,0,True,True,0.0,False,True
aiden7757,22,0.8851819212090576,0.3967369742643141,0.95252746,0.9682443,0,True,True,0.0,False,True
sergbriantsev,6,0.8851755738511304,0.42133191219456534,0.9476302,0.9685167,0,True,True,0.0,False,True
batonrougevoice,93,0.8850193157067908,0.4175590857869252,0.9486519,0.9688216,0,True,True,0.0003026599150224085,False,True
calebpaar,23,0.884928281164524,0.40144057077842377,0.95174474,0.96769565,0,True,True,0.0,False,True
loragreeen,33,0.8847557744075032,0.4189693435240002,0.94840497,0.96739995,0,True,True,0.0,False,True
hipppo_,23,0.884673654306401,0.4097191706560186,0.9502864,0.9667876,0,True,True,0.0,False,True
kaydenmelton,9,0.8845736372391365,0.4474614943141281,0.9424771,0.9689056,0,True,True,0.0,False,True
dickyirwin,22,0.8843478971242148,0.4076334940533426,0.95091194,0.9670161,0,True,True,0.0,False,True
oaklandonline,73,0.8840992946662736,0.42736949214009234,0.9473224,0.96711564,0,True,True,0.0017467248908296944,False,True
onlinecleveland,104,0.8838423536735432,0.41603252478220415,0.9498,0.9669662,0,True,True,5.706744658843671e-05,False,True
bgarner2107,28,0.8837954541414694,0.4312277509295486,0.9466564,0.96701586,0,True,True,0.0,False,True
amandavgreen,26,0.8837349315164278,0.41804949431586047,0.9492614,0.96587455,0,True,True,0.0,False,True
claypaigeboo,10,0.8836763853265284,0.4707227067869383,0.9379997,0.9685457,0,True,True,0.0,False,True
gibbs_jeremy_,1,0.8835604694205972,0.5595732007932741,0.9004189,0.9869352,1,True,True,0.0,False,True
elpasotopnews,4,0.8834985996504077,0.4320658223872031,0.9466329,0.96437037,0,True,True,0.0,False,True
catelinewatkins,12,0.8833992274187714,0.44269886475510983,0.9445883,0.96713245,0,True,True,0.0,False,True
adrienne_gg,23,0.8833368429469683,0.4168593313762271,0.94979125,0.9660027,0,True,True,0.0,False,True
vasilichvasili,18,0.8828177691948185,0.464270476670181,0.9403865,0.9662324,0,True,True,0.0,False,True
richmondvoice,57,0.8826659737278092,0.44711400336805984,0.94421643,0.96397644,0,True,True,0.0008128979813033464,False,True
jmscoxxx,24,0.8825802995456343,0.44416557579733057,0.9448638,0.9650581,0,True,True,0.0,False,True
brightandglory,30,0.8822382214468547,0.43409801238546075,0.94712913,0.96436775,0,True,True,0.0,False,True
skatewake1994,15,0.8818473183710361,0.5116102061683642,0.9297595,0.96657157,0,True,True,0.0,False,True
donnielmiller,5,0.8814531681306137,0.44575723223540314,0.9453306,0.96405816,0,True,True,0.0,False,True
newspeakdaily,107,0.8814010273633878,0.45853300645040956,0.94296277,0.9640421,0,True,True,5.696484201157098e-05,False,True
newarkvoice,100,0.8813259094168322,0.46963087492793576,0.94033563,0.9616032,0,True,True,0.002633750636489737,False,True
bigboysneed,12,0.8812849432433901,0.48022109361577764,0.9380724,0.96133316,0,True,True,0.0017730496453900709,False,True
todaymiami,68,0.8810973075914876,0.4710370910727155,0.9405094,0.96306384,0,True,True,0.0,False,True
boriseleseev,8,0.8809524927440265,0.4900275873636377,0.9363265,0.9640115,0,True,True,0.0,False,True
jacksoncitypost,40,0.8808137018525518,0.4909594323616751,0.936326,0.9637545,0,True,True,0.0009615384615384616,False,True
charlesjharper,26,0.8807876498001693,0.459317548307983,0.9430206,0.9626466,0,True,True,0.0,False,True
dailysanfran,94,0.8807122389735518,0.4796593982780597,0.9389912,0.9631754,0,True,True,0.0005236887325096146,False,True
dailysandiego,54,0.8805685111625972,0.48025776891607413,0.9389687,0.96262556,0,True,True,0.0003676470588235294,False,True
neworleanson,69,0.8804854352318583,0.4875566266273663,0.9374193,0.9631013,0,True,True,6.915629322268326e-05,False,True
glebnikon,11,0.8803848428804177,0.49363526743078684,0.93610275,0.9626376,0,True,True,0.0,False,True
kansasdailynews,119,0.8801798339944032,0.4847065731329306,0.93834573,0.96266204,0,True,True,0.0003481718878467037,False,True
onlinememphis,24,0.8800484773463843,0.48438182689243886,0.93845433,0.96192867,0,True,True,0.004301075268817204,False,True
bruciedublin,25,0.8799324014317413,0.5377664455988107,0.92487293,0.967458,0,True,True,0.000877963125548727,False,True
houstontopnews,39,0.8798668019211303,0.49052655202945344,0.93723744,0.9616718,0,True,True,0.006144393241167435,False,True
blackeyeblog,6,0.8798463467064171,0.5058967705240508,0.93368226,0.96295464,0,True,True,0.0,False,True
philadelphiaon,64,0.8792251702697742,0.49495944785110507,0.9365442,0.95855,0,True,True,0.0,False,True
danageezus,54,0.8790203477483435,0.46699369295960547,0.9425986,0.9614998,0,True,True,9.823986901350798e-05,False,True
interfischer,5,0.878892846556106,0.5200378720085944,0.9313027,0.96090883,0,True,True,0.0,False,True
detroitdailynew,65,0.878824616908727,0.49734630907110455,0.936532,0.9587384,0,True,True,0.0006799945600435197,False,True
devinedevinbr,7,0.8787748175659292,0.5399562576965842,0.9264535,0.96241635,0,True,True,0.0,False,True
march_for_trump,40,0.8785838706066433,0.5334344605975528,0.9284154,0.95837533,0,True,True,0.0022878059940517046,False,True
lapinolegg,9,0.8785713916676922,0.513832608978476,0.9331387,0.96025234,0,True,True,0.030303030303030304,False,True
chrixmorgan,60,0.878495932332986,0.4863259187777921,0.93889475,0.95941156,0,True,True,0.00027470910268233815,False,True
boryabuchin,8,0.8783285626902194,0.49428415797249226,0.93746394,0.95817995,0,True,True,0.0,False,True
todaybostonma,81,0.8782267773125934,0.5027652674214781,0.9359745,0.9595042,0,True,True,0.0008736942070275403,False,True
jeanuttella,13,0.8781925142103031,0.5061000970130334,0.9350182,0.9575133,0,True,True,0.0,False,True
chernenkonikola,14,0.878142440288762,0.5543932553319372,0.9233284,0.96350586,0,True,True,0.0,False,True
edmundrjr,3,0.8781332942570192,0.5179650511090703,0.93264556,0.95992357,0,True,True,0.0,False,True
curtisbigman,28,0.8780479705774781,0.49615649009677293,0.93696296,0.9550505,0,True,True,0.00035267148651031563,False,True
specialaffair,103,0.8777787974211366,0.5242225968650509,0.93156016,0.9590531,0,True,True,0.00030444006811846525,False,True
ilovesarahrich,47,0.8776431763618353,0.5229430029469689,0.9317693,0.95753115,0,True,True,0.0,False,True
robertebonyking,11,0.8774407958681054,0.5303032154689564,0.93056405,0.9581385,0,True,True,0.0,False,True
brianthelifter,10,0.8771405498052165,0.5392177641937792,0.9284273,0.95749635,0,True,True,0.0006491398896462187,False,True
dominicvalent,38,0.8767981571589328,0.49806708836087055,0.9380115,0.955468,0,True,True,0.0002115730455939913,False,True
jassscott,41,0.8764570887162424,0.5482317188908008,0.9269767,0.9560159,0,True,True,0.0,False,True
phoenixdailynew,95,0.8764481972387783,0.5403477762012733,0.92865086,0.9536795,0,True,True,0.000511405692752843,False,True
bigseanbeast,11,0.8764178591612751,0.5373928992811366,0.929498,0.95533377,0,True,True,0.0,False,True
washingtonline,105,0.8764138123131519,0.5616873405246678,0.92376375,0.96020234,0,True,True,1.7543397980754893e-05,False,True
politopros,1,0.8763101704185279,0.6461831048241692,0.8868953,0.9789254,4,True,True,0.0,False,True
razvedchica_,15,0.8762702945811047,0.6086122908646326,0.90964174,0.9653332,0,True,True,0.0,False,True
peytoncashout,34,0.8760564756924931,0.5457638108465822,0.92789197,0.9550737,0,True,True,0.0,False,True
watchmewalkin,59,0.8760495941990484,0.5599707386907435,0.9245595,0.9565915,0,True,True,0.0,False,True
samirgooden,38,0.8760127716800704,0.545708948380957,0.9279168,0.95427847,0,True,True,0.0,False,True
finnaglo,11,0.8760084326866685,0.5502313611723826,0.9270344,0.9558993,0,True,True,0.0023228803716608595,False,True
georevieweurope,1,0.8756877323931831,0.5452440792756748,0.9286316,0.95683676,0,True,True,0.0,False,True
stanleyparris,53,0.8756447745096899,0.5554373190096625,0.9259979,0.9541699,0,True,True,0.0,False,True
atlanta_online,63,0.875455261792868,0.5971156376154183,0.9151042,0.96152115,0,True,True,0.0,False,True
sanantotopnews,48,0.8753198785422504,0.5452517754993009,0.92867357,0.95382994,0,True,True,0.0,False,True
reachitdoit,1,0.8753194823990262,0.5309977244088031,0.9318075,0.9553224,0,True,True,0.0,False,True
danny_turner_1,1,0.8751949797149347,0.6828550944546341,0.8685616,0.9828188,1,True,True,0.0,False,True
giselleevns,94,0.87513525102883,0.5189693867944465,0.93457556,0.9587988,0,True,True,1.0144014574920142e-05,False,True
cannonsher,47,0.8749760306399608,0.5599272270800753,0.9255646,0.9531246,0,True,True,0.0,False,True
chesplayschess,13,0.8746613237745773,0.5824663703932379,0.92037815,0.95614827,0,True,True,0.00025391988827524917,False,True
jaydaastonishin,51,0.8743459035528435,0.5762267968242725,0.9222271,0.9522171,0,True,True,0.00012840267077555214,False,True
valeyina_dm,12,0.8741457886602866,0.6115341471158036,0.913195,0.9582841,0,True,True,0.014705882352941176,False,True
nojonathonno,56,0.8739121668352965,0.5832698733380689,0.9210369,0.9532538,0,True,True,0.00030637254901960784,False,True
onemightyfish,54,0.8738840184015755,0.5868424259487793,0.92010486,0.9524426,0,True,True,0.0,False,True
chicagodailynew,105,0.8738533032833671,0.5776333569343539,0.92237747,0.9510801,0,True,True,8.297894409293641e-05,False,True
dallastopnews,24,0.8737045549441871,0.5951167692557653,0.91837007,0.95256174,0,True,True,0.0,False,True
bydrbre_,1,0.87354983887259,0.6853705557018163,0.87737375,0.9771505,4,True,True,0.0,False,True
damanimiles,13,0.8735404078021282,0.5946845338584844,0.91859674,0.9533488,0,True,True,0.0,False,True
bogdankravcov,13,0.8734806060345198,0.6163748138026509,0.91274637,0.95696205,0,True,True,0.0,False,True
politweecs,101,0.8734497589499337,0.5949964673914868,0.9186483,0.9533088,0,True,True,6.444960041247745e-05,False,True
liljordamn,42,0.8734101451615163,0.5724194019038089,0.9239956,0.9503846,0,True,True,0.0,False,True
imaswerve,9,0.8731915515196318,0.5716249280481481,0.9237679,0.9469062,0,True,True,0.0,False,True
nehemiahx,11,0.8730747798174452,0.5869344796626537,0.9208541,0.9505082,0,True,True,0.0,False,True
rogovilia,4,0.8730741507032396,0.6921098248628635,0.8846537,0.9676509,0,True,True,0.0,False,True
leecory,1,0.8730208643749007,0.6013802484132007,0.9175668,0.9535487,0,True,True,0.0,False,True
kathiemrr,122,0.872965899680419,0.5376566346762348,0.93231505,0.9517103,0,True,True,1.656824953854836e-05,False,True
jery_robertsyo,53,0.8729612003035514,0.5942025094837786,0.918688,0.9480186,0,True,True,0.0,False,True
stlouisonline,76,0.8729530308590482,0.5848982910677634,0.9212625,0.9480981,0,True,True,0.0024675324675324677,False,True
patriot_archive,2,0.8729139376868358,0.5874364540248594,0.92103803,0.95073175,0,True,True,0.0,False,True
luke_jones13,45,0.8728765695892472,0.6259100909101004,0.90975803,0.94693327,0,True,True,0.0,False,True
blmsoldier,39,0.8726942307918084,0.6019707508449381,0.91754705,0.95039403,0,True,True,0.0,False,True
randolphburrr,48,0.8726746782764989,0.5844361306892323,0.9217758,0.94953525,0,True,True,0.0,False,True
bigboyjasiah,40,0.8726409321219077,0.5970185104133435,0.91893786,0.95099974,0,True,True,0.0009045680687471732,False,True
meggieoneil,6,0.8726091882120252,0.5603977286171731,0.92729664,0.9512321,0,True,True,0.0,False,True
claudia42kern,23,0.8724786783256584,0.6932280130631108,0.888612,0.9624028,0,True,True,0.0,False,True
fishalexanderr,12,0.8724747892753616,0.7137803268021808,0.865514,0.9783368,2,True,True,0.00597460791635549,False,True
mr_clampin,113,0.8724706240741966,0.5347490529850855,0.93343246,0.95507014,0,True,True,9.88000731120541e-06,False,True
ravenicholson,54,0.8723950481107481,0.5966231222990099,0.9191866,0.9503965,0,True,True,0.0,False,True
cornellburchet,27,0.8723628231536353,0.6060567576597995,0.9171223,0.95022553,0,True,True,0.0,False,True
karenparker93,12,0.8723403491209474,0.6055372840628683,0.9169377,0.9526008,0,True,True,7.594648304494766e-05,False,True
todaycincinnati,72,0.8722832591841954,0.6279589632254917,0.9111369,0.9511861,0,True,True,0.00014257199885942402,False,True
camosaseko,53,0.8722336191586164,0.6151849948283193,0.9142391,0.9484504,0,True,True,0.0001997802417340925,False,True
williams8kalvin,3,0.8721750808548632,0.6086999160252472,0.9165199,0.951977,0,True,True,0.0,False,True
_sashalapin,10,0.8720953975376107,0.63485989607835,0.9096921,0.9527537,0,True,True,0.0,False,True
maymaymyy,11,0.8718244801846414,0.5949554065335934,0.92002285,0.94789195,0,True,True,0.0,False,True
antonhayhay,38,0.8717497940166601,0.598299867153597,0.91938525,0.94926864,0,True,True,0.0011204481792717086,False,True
missourinewsus,28,0.8717368405201494,0.6143065504433748,0.91554034,0.95254034,0,True,True,0.00032175032175032174,False,True
redlanews,51,0.8717265575563604,0.6319098346724376,0.9108262,0.9524762,0,True,True,0.0,False,True
lukas_rosler,6,0.8717142601732717,0.7247840777740223,0.86246264,0.9779095,2,True,True,0.09523809523809523,False,True
staywoke88,49,0.8715503464984258,0.6264720442217946,0.912571,0.95095956,0,True,True,0.00026885334050275576,False,True
finley1589,67,0.8715098293924013,0.6247458543550846,0.9129747,0.9516393,0,True,True,5.737707857432304e-05,False,True
drmichaelgarcia,53,0.871487221519102,0.6178548964959762,0.9141155,0.94585717,0,True,True,0.00013326448001865703,False,True
beckster319,41,0.8714758084801016,0.5957209873039091,0.92025024,0.94910836,0,True,True,0.0,False,True
travisrespek,42,0.8713588227573615,0.6234849635502839,0.91360265,0.94948006,0,True,True,0.0,False,True
hunteroddddom,34,0.8712025047394406,0.6056266290499915,0.9178937,0.94669265,0,True,True,0.0,False,True
sonderkatharina,1,0.8709692717797433,0.7353812187635614,0.859521,0.9774785,2,True,True,0.0,False,True
rosieonfleek,30,0.8709430897491862,0.6292214018741502,0.912518,0.95027363,0,True,True,0.001568627450980392,False,True
notritahart,122,0.8708794262119806,0.5587974300508947,0.9292625,0.9491087,0,True,True,1.2110447279186178e-05,False,True
peeonhillary,1,0.8707788845439994,0.6184655208978647,0.91530854,0.94723797,0,True,True,0.0,False,True
alexsvladimirov,8,0.8707741034282233,0.6654446457728512,0.90243846,0.95392346,0,True,True,0.0,False,True
imissobama,58,0.8707246645574007,0.6177810729430934,0.9153077,0.94602925,0,True,True,0.0004489001945234176,False,True
jani_s_jac,58,0.8706734390656409,0.6263658019392241,0.91338736,0.9468896,0,True,True,0.00031720856463124506,False,True
imapharrelfake,49,0.8706358506318591,0.6876535394006946,0.89564437,0.9534632,0,True,True,0.0,False,True
instotus,3,0.870570432829684,0.6349531536707804,0.9113969,0.9506683,0,True,True,0.0,False,True
robbydelaware,23,0.8705322176777552,0.6703656283576515,0.9009908,0.9549861,0,True,True,0.0,False,True
romanagafonovv,10,0.8704356301213624,0.6159114925412266,0.9164184,0.94882154,0,True,True,0.0,False,True
policestateme,2,0.8702518679176935,0.6433538612304879,0.90967274,0.94813716,0,True,True,0.0,False,True
youjustctrlc,36,0.8702497789745136,0.6177633157343918,0.91599053,0.94627476,0,True,True,0.0,False,True
lgbtuni,2,0.8702257452616813,0.6232401892424434,0.914871,0.9503917,0,True,True,0.0,False,True
4ever1937,4,0.8702137987934281,0.6479216774417413,0.9084463,0.95186055,0,True,True,0.0,False,True
tebepizdec,1,0.8701695489850595,0.644539982577826,0.9095,0.95005685,0,True,True,0.0,False,True
mrmoraan,38,0.8698817607462696,0.6283322515691895,0.91409487,0.945424,0,True,True,0.0,False,True
paolakinck,25,0.8698654787186253,0.635136659159251,0.91216,0.9497081,0,True,True,0.00011665168493066087,False,True
gallowayeliana,12,0.8698215026326658,0.61736478893668,0.9164281,0.9446135,0,True,True,0.008658008658008658,False,True
ryanncooperwood,1,0.8697634872977874,0.6628849419887346,0.9047438,0.95107484,0,True,True,0.0,False,True
maksblaginin,5,0.869699484822602,0.6492214793212998,0.90867114,0.94941676,0,True,True,0.0,False,True
ogdeandre,52,0.8696977162215882,0.6481260788222918,0.90844685,0.9439349,0,True,True,0.0,False,True
zzzacharyzzz,31,0.8696077157846631,0.726594109183028,0.8826582,0.95803803,0,True,True,0.0,False,True
queenofthewo,112,0.8695335636442987,0.5778052535938913,0.9260975,0.9472721,0,True,True,1.1747277249277989e-05,False,True
cookiiieeessss,12,0.8693661707952173,0.6241501064524958,0.91520983,0.9441194,0,True,True,0.0,False,True
realten_gop,61,0.8691887851935214,0.6618450488902926,0.9058404,0.94784695,0,True,True,0.001281982800064099,False,True
eliasbrick,39,0.8691408418363613,0.6308965558892167,0.9138544,0.9451912,0,True,True,0.0,False,True
pati_cooper,10,0.8690764201821335,0.6628462888879532,0.90560985,0.9489666,0,True,True,0.0,False,True
melvinsroberts,92,0.8690739922359674,0.5875494036308136,0.92419064,0.9451498,0,True,True,1.0798481733468275e-05,False,True
realrobert1987,9,0.8690205126386165,0.6534549612592759,0.9082369,0.94841903,0,True,True,0.0,False,True
traceyhappymom,88,0.8688914053130242,0.5925488962957327,0.923273,0.9450743,0,True,True,8.627190672078453e-06,False,True
janelperkinson,10,0.8688680102845829,0.6519818868589733,0.9088101,0.9439888,0,True,True,0.0,False,True
jeblary2016,54,0.8688614532616883,0.6546099537468079,0.9076891,0.9442488,0,True,True,0.00028011204481792715,False,True
darrell_h_hunt,1,0.8688094332055052,0.6677576404443051,0.9045162,0.94881797,0,True,True,0.0,False,True
gwennythot,39,0.8687884120337513,0.6511087309405428,0.9089571,0.94381315,0,True,True,0.003526300323244196,False,True
cassieweltch,163,0.8687302521406998,0.5891583873209606,0.9243481,0.9476507,0,True,True,7.936770395846424e-06,False,True
internalmemer,35,0.8686234824928171,0.6391566676318438,0.91212183,0.9431366,0,True,True,0.0,False,True
stanley_cox_,15,0.8685891968165214,0.7281409211448882,0.885016,0.949508,0,True,True,0.014634146341463415,False,True
todaynycity,45,0.8685612348521194,0.673194699968682,0.9038879,0.9476729,0,True,True,0.0,False,True
donnabrivera,65,0.8683891764640141,0.6731523922365698,0.9024717,0.94151545,0,True,True,0.00020752628666297732,False,True
acejinev,40,0.8683709310906922,0.6490531942974305,0.9096886,0.9418496,0,True,True,0.0010576414595452142,False,True
screamymonkey,105,0.868358517632605,0.6533972180842488,0.9085716,0.9417103,0,True,True,0.0008375637110200913,False,True
prettylaraplace,74,0.8680887778531751,0.6668272143031373,0.9057117,0.9469827,0,True,True,0.0004717948717948718,False,True
srahse,1,0.868075612079313,0.6827274403320311,0.9014155,0.946135,0,True,True,0.0,False,True
siccerthanyou,31,0.8678256326900691,0.6477767820583894,0.910788,0.9426892,0,True,True,0.0013468013468013469,False,True
alecmooooody,55,0.8678080531492907,0.6623035116418302,0.9072116,0.94434315,0,True,True,0.0002025239547865271,False,True
chaneutral,2,0.8676726995718608,0.6333383655661667,0.9149649,0.94524384,0,True,True,0.0,False,True
